alert_id,timestamp,source_type,device_id,device_type,building,floor,alert_type,severity_raw,value,threshold,confidence,correlation_id
2560d9b2-2da8-4a93-bcee-03e5f83ebb60,2026-04-01 14:51:45,camera,cam_119,camera,B10,1,ev_illegal_parking,3,,,0.12,
94e17f5f-f06d-4aa6-8b70-bcf1032f51da,2026-04-01 14:52:05,camera,cam_134,camera,B13,5,ev_illegal_parking,2,,,0.254,
cb55f79b-b55f-4ae0-a1ba-516db41ce902,2026-04-01 14:52:26,camera,cam_036,camera,B4,0,ev_illegal_parking,2,,,0.221,
f00f3e7c-d47f-4e08-a669-403ea9409ff3,2026-04-01 14:52:30,camera,cam_121,camera,B8,5,climbing_detected,2,,,0.708,
6bca1b00-8a62-449f-944d-f520637da608,2026-04-01 14:53:22,sensor,fire_pressure_012,fire_pressure,B9,8,pressure_low,2,70.75,83.0,,
ee38f7ea-315d-4ceb-a06f-4fb0f24204f4,2026-04-01 14:54:10,camera,cam_044,camera,B9,5,fall_detected,3,,,0.235,
4272eba0-29f3-49fb-a1a4-5634f6238243,2026-04-01 14:54:12,camera,cam_088,camera,B4,-1,smoke_detected,4,,,0.084,
ffede9fd-9f6e-483e-b6f1-4c01f99611c7,2026-04-01 14:54:15,sensor,elevator_036,elevator,B18,9,door_fault,1,25.9,82.65,,
f3d81fcc-803d-4179-abea-985b6fef5a37,2026-04-01 14:54:33,sensor,water_leak_005,water_leak,B16,10,leak_detected,3,31.63,74.16,,
126dcbab-db22-42c2-b334-47b20f99d5bb,2026-04-01 14:54:38,camera,cam_100,camera,B1,0,fall_detected,1,,,0.403,
25708bb3-7d40-4aa7-94b8-611cc628679e,2026-04-01 14:54:51,camera,cam_098,camera,B18,1,climbing_detected,2,,,0.543,
de5f728b-2f52-471e-962c-8ce3c94d6415,2026-04-01 14:55:31,sensor,door_sensor_015,door_sensor,B3,16,forced_open,3,86.55,86.41,,
d90a123d-dbb2-4f8c-aa8a-e20cd2b45575,2026-04-01 14:56:24,sensor,lighting_071,lighting,B18,13,circuit_fault,2,12.85,56.44,,
1a2a757c-8dc6-4d45-a947-27ea4917d901,2026-04-01 14:56:33,camera,cam_145,camera,B7,5,object_left,2,,,0.733,
29ff6956-2987-4bd0-a605-46d3c627fb11,2026-04-01 14:56:45,camera,cam_114,camera,B16,5,ev_illegal_parking,1,,,0.358,
d93de913-d41f-4d71-add7-44d71b9bb6e6,2026-04-01 14:57:15,camera,cam_178,camera,B16,3,smoke_detected,4,,,0.541,
2bdf68f3-8749-4495-9041-5f6213c5e0e4,2026-04-01 14:57:44,camera,cam_102,camera,B4,-1,ev_illegal_parking,2,,,0.307,
6bf0de42-4725-4463-b845-3439a4e60bf4,2026-04-01 14:58:10,camera,cam_197,camera,B17,-1,stain_detected,2,,,0.397,
94664e40-61ab-4b1e-9122-4c42d0a07096,2026-04-01 14:58:19,sensor,lighting_032,lighting,B7,5,lamp_failure,2,43.44,63.62,,
2c8e55ae-5a14-4dce-90cf-fa64e5058a6a,2026-04-01 14:58:36,sensor,elevator_015,elevator,B17,19,maintenance_required,4,12.21,74.33,,
df328c1d-7ad2-490c-8f1d-f746540da478,2026-04-01 14:58:41,camera,cam_073,camera,B14,-1,people_gathering,3,,,0.696,
2ee96b19-9fca-4c38-bc78-40d6896f9040,2026-04-01 14:58:42,sensor,lighting_059,lighting,B3,3,circuit_fault,4,77.23,79.65,,
c1f39fe4-4c6c-414c-a97f-ca8d521330dd,2026-04-01 14:59:09,sensor,elevator_001,elevator,B15,2,stuck,3,79.71,72.84,,
0f88af56-7fb2-4815-a58d-28cf28e32863,2026-04-01 14:58:57,camera,cam_074,camera,B9,0,stain_detected,1,,,0.226,
060ed8bb-a754-4502-9ac2-8e46d4d8cfb6,2026-04-01 14:59:13,sensor,lighting_043,lighting,B3,6,circuit_fault,3,10.48,67.52,,
fff7cdff-030d-4b72-aead-a6867ec60a3f,2026-04-01 14:59:59,camera,cam_168,camera,B8,-1,climbing_detected,2,,,0.354,
76da5a67-e9b1-41c2-aa37-56487ae0e7f7,2026-04-01 15:00:27,sensor,lighting_026,lighting,B10,4,circuit_fault,3,4.32,54.74,,
bdfc9462-8c48-420f-ba9b-4701c0aaf03e,2026-04-01 15:00:44,camera,cam_178,camera,B16,3,smoke_detected,4,,,0.759,
f87e2988-3030-433a-839a-6bd571469453,2026-04-01 15:01:00,sensor,hvac_BROKEN_001,hvac,B13,7,sensor_fault,3,37.3,77.51,,
13ad8578-d221-4c57-a200-dc4eca90f4dd,2026-04-01 15:01:06,sensor,elevator_039,elevator,B13,7,door_fault,5,70.29,70.44,,
78a20414-0dd9-4925-a95a-9318d84a3736,2026-04-01 15:01:31,camera,cam_165,camera,B8,4,smoke_detected,4,,,0.76,
19941a00-01e3-4c71-9cbc-a40f39c403e3,2026-04-01 15:01:54,sensor,hvac_058,hvac,B8,-1,filter_clog,3,6.27,80.01,,
9c27d07d-5631-4ca1-8e0b-b9b03f594b35,2026-04-01 15:02:01,camera,cam_018,camera,B9,0,fire_detected,4,,,0.636,
325b6ab2-66a6-4d32-9223-90b6f299f453,2026-04-01 15:02:29,sensor,elevator_014,elevator,B11,11,overspeed,5,61.47,87.01,,
66e7b146-f41c-4b4f-8c19-091433b7f497,2026-04-01 15:03:31,sensor,lighting_019,lighting,B4,19,circuit_fault,2,88.52,72.85,,
9b99486d-56d9-4330-b777-8a8b0e45bfb0,2026-04-01 15:03:39,sensor,lighting_017,lighting,B14,4,lamp_failure,2,93.92,56.75,,
bc410938-1f12-4741-bbb2-829c63bef6fb,2026-04-01 15:03:46,camera,cam_080,camera,B10,2,fall_detected,2,,,0.52,
08c95fc7-b0fb-4d65-a2f5-ddca643fb83f,2026-04-01 15:03:51,sensor,hvac_024,hvac,B15,9,fan_fault,3,84.64,82.64,,
6f5b8117-64db-4b50-88a0-9a72e141540d,2026-04-01 15:04:27,sensor,elevator_000,elevator,B11,5,door_fault,2,96.48,85.12,,
f94540b2-38b1-49bf-9a09-232bd575460a,2026-04-01 15:05:43,sensor,lighting_038,lighting,B16,6,lamp_failure,2,25.35,76.78,,
1040621d-0249-4d1d-b5fd-ce608d8f806c,2026-04-01 15:06:25,sensor,lighting_047,lighting,B2,13,circuit_fault,2,72.39,87.39,,
3dad762f-941a-4fd6-a16a-c196b2df9550,2026-04-01 15:06:28,sensor,lighting_036,lighting,B10,6,lamp_failure,3,9.53,65.49,,
efde6b4b-5e72-46ba-9bd7-52a8082a4853,2026-04-01 15:06:35,sensor,hvac_033,hvac,B4,5,filter_clog,2,94.67,67.67,,
17e539fe-847b-45d3-ab26-d0dd3511245f,2026-04-01 15:06:53,camera,cam_168,camera,B8,-1,climbing_detected,1,,,0.477,
6d6d0390-802b-483f-bf61-da9f29df06e7,2026-04-01 15:06:50,sensor,lighting_054,lighting,B20,8,lamp_failure,2,73.83,54.11,,
c0994370-ca76-48ab-8f2a-8ae52643fad5,2026-04-01 15:07:03,sensor,door_sensor_018,door_sensor,B4,3,forced_open,4,0.38,74.01,,
c3fc61bf-181d-451c-ad19-27b401c5acef,2026-04-01 15:07:16,camera,cam_145,camera,B7,5,smoke_detected,4,,,0.335,
d729ef41-ae5f-46f4-8e5d-edce31f762b4,2026-04-01 15:08:18,sensor,elevator_007,elevator,B10,2,fault_code,3,41.02,80.03,,
77bb6241-cd67-4762-854c-bb240b6e22b3,2026-04-01 15:08:52,sensor,lighting_059,lighting,B3,3,lamp_failure,3,81.45,75.5,,
0f2e4fe2-108d-4cec-98f3-7509b474a6dc,2026-04-01 15:09:03,sensor,elevator_036,elevator,B18,9,maintenance_required,1,96.18,85.42,,
fde06712-9075-484c-843e-afb7e09563f2,2026-04-01 15:09:50,sensor,elevator_026,elevator,B1,-1,overspeed,5,78.96,51.84,,
2bc4f4f8-d898-4ceb-96a0-cc3f47c49f4e,2026-04-01 15:10:28,sensor,door_sensor_009,door_sensor,B2,16,forced_open,4,12.09,62.66,,
e9f95e96-cc27-4810-b820-1506cc096835,2026-04-01 15:10:27,sensor,lighting_057,lighting,B10,1,circuit_fault,2,29.27,50.15,,
12004fe4-1f8f-428b-9630-ab3df817b9ef,2026-04-01 15:10:48,sensor,hvac_004,hvac,B5,2,fan_fault,3,27.38,54.66,,
8bceb6f9-e5bd-4d3f-ad3c-e3636175a0be,2026-04-01 15:10:55,sensor,hvac_059,hvac,B1,20,fan_fault,3,86.5,72.07,,
421068a6-0bc2-4a97-a5a4-ac12d229b428,2026-04-01 15:10:55,sensor,pump_000,pump,B9,9,temperature_high,2,77.09,56.24,,
99702d08-438e-419a-a896-2b06b8d5ef89,2026-04-01 15:11:03,sensor,lighting_004,lighting,B7,-2,circuit_fault,3,69.84,64.39,,
63e8ac30-3f07-4b2d-a197-af527eb1dd29,2026-04-01 15:11:17,sensor,lighting_009,lighting,B17,1,circuit_fault,3,46.43,60.16,,
87731510-a213-4ed4-ab1b-1f052e7a5096,2026-04-01 15:11:48,sensor,hvac_059,hvac,B1,20,compressor_alarm,4,38.92,53.61,,
f4a6b1f2-03a4-4189-ae1d-52dac51687c8,2026-04-01 15:11:49,sensor,water_leak_004,water_leak,B17,12,leak_detected,3,26.39,86.64,,
a8423d79-ba0f-4716-818b-2d35b2cbfea9,2026-04-01 15:12:10,sensor,door_sensor_001,door_sensor,B6,20,open_too_long,4,69.33,55.14,,
92e5add9-d57a-4a07-b4d7-5a8e3871f720,2026-04-01 15:12:16,sensor,water_leak_017,water_leak,B11,6,leak_detected,4,8.91,62.47,,
46a4203f-9593-4de0-937a-efc78b0143ae,2026-04-01 15:12:35,sensor,lighting_055,lighting,B16,4,lamp_failure,3,80.03,79.97,,
25eabbf2-8c6d-4ba4-bc6e-337d13be51f7,2026-04-01 15:12:41,sensor,water_leak_017,water_leak,B11,6,leak_detected,4,48.17,62.78,,
3ee45dbb-cd68-40a9-b53c-ae03a1f8d222,2026-04-01 15:12:43,sensor,hvac_044,hvac,B9,5,water_temp_high,3,42.27,80.37,,
2b55fe74-d1d6-452f-9023-f4834e8bc2da,2026-04-01 15:12:56,sensor,pump_002,pump,B14,11,over_current,4,8.24,58.84,,
3c641d2b-0d46-4411-beab-2825a87d713e,2026-04-01 15:13:09,sensor,hvac_028,hvac,B19,-2,fan_fault,4,84.82,65.17,,
4ff84057-6a92-42fc-ac29-e93df9a7f283,2026-04-01 15:13:47,camera,cam_169,camera,B9,-1,fire_detected,4,,,0.337,
c3ac382d-0384-4b34-805b-6f80bd3c4c67,2026-04-01 15:14:02,camera,cam_096,camera,B12,4,stain_detected,2,,,0.482,
4abf0096-b7e8-48df-abfa-83f23697a16a,2026-04-01 15:13:49,sensor,elevator_027,elevator,B5,1,maintenance_required,5,39.17,54.89,,
bf627a52-21de-4eb0-8fca-0085f5aa4a8d,2026-04-01 15:14:21,camera,cam_115,camera,B1,0,people_gathering,2,,,0.498,
110ec368-ecca-4d30-ad0c-6a8374d5fd81,2026-04-01 15:14:41,sensor,hvac_018,hvac,B12,15,filter_clog,1,14.21,65.87,,
c8191811-d13a-4979-9e07-2e5aadcde1cf,2026-04-01 15:15:06,camera,cam_005,camera,B2,-1,smoke_detected,4,,,0.687,
37f055fd-11ae-42e4-b7c1-6c85e4291424,2026-04-01 15:15:12,sensor,water_leak_024,water_leak,B3,14,leak_detected,2,11.53,85.24,,
113ac633-ae67-4296-b2d5-44c1c04fd8c9,2026-04-01 15:15:28,sensor,elevator_021,elevator,B2,14,overspeed,4,28.98,60.26,,
5eb3876d-0f1f-4c74-9082-8dd8a7f5beb2,2026-04-01 15:15:43,camera,cam_112,camera,B11,4,climbing_detected,2,,,0.697,
8a5b6976-dd70-4585-97df-f69e86d827f6,2026-04-01 15:15:43,sensor,fire_pressure_017,fire_pressure,B16,0,pressure_low,2,80.06,53.64,,
9466121b-96d8-45f1-8ae9-c5a897e99644,2026-04-01 15:15:50,sensor,hvac_037,hvac,B1,17,fan_fault,1,29.16,67.67,,
739775c4-e494-4629-a018-544a886d6f3f,2026-04-01 15:16:47,sensor,lighting_000,lighting,B7,11,lamp_failure,3,13.73,82.29,,
0e33e882-1762-4024-97c7-a3110413d26a,2026-04-01 15:16:50,camera,cam_100,camera,B1,0,object_left,2,,,0.243,
d2a82128-eedd-40b1-a298-d47009a8e71b,2026-04-01 15:16:55,sensor,hvac_032,hvac,B2,18,filter_clog,3,53.88,50.66,,
a27ce595-28c7-4a88-baff-1f3d698ec1c2,2026-04-01 15:16:56,sensor,lighting_023,lighting,B16,16,lamp_failure,3,92.84,82.87,,
ec05d802-d47f-4ddc-bc56-8de75b62dd99,2026-04-01 15:17:02,camera,cam_064,camera,B8,-1,people_gathering,3,,,0.674,
60655c0a-3b33-4dc2-9f97-44fc903dbf96,2026-04-01 15:17:15,camera,cam_082,camera,B8,1,fall_detected,3,,,0.683,
35978f22-2fc0-4aea-b4a4-bd1dfeb65a11,2026-04-01 15:17:17,sensor,lighting_041,lighting,B8,13,lamp_failure,4,24.24,64.04,,
6e81add4-6bd7-4297-9529-99608e5e61cd,2026-04-01 15:17:43,sensor,elevator_007,elevator,B10,2,stuck,2,57.98,57.47,,
89367772-e8e5-4846-9c03-a2442c4b18b2,2026-04-01 15:17:22,camera,cam_142,camera,B7,3,object_left,2,,,0.17,
e60d6fb1-1d65-4294-92f3-a451354ed3b7,2026-04-01 15:18:02,camera,cam_102,camera,B4,-1,stain_detected,3,,,0.036,
4ef87119-986c-41dd-b120-59e81245f624,2026-04-01 15:18:05,sensor,hvac_007,hvac,B20,11,compressor_alarm,3,38.57,86.52,,
263b57c8-0a3c-47c0-910f-2c4577785538,2026-04-01 15:18:29,camera,cam_120,camera,B14,-2,stain_detected,2,,,0.29,
fc9c452f-e3f3-4edb-a843-0157308e2a4f,2026-04-01 15:18:37,sensor,door_sensor_003,door_sensor,B11,3,open_too_long,4,13.73,68.16,,
6af268a1-aa2a-475b-9c89-1547ad6b771e,2026-04-01 15:18:42,camera,cam_060,camera,B19,3,object_left,1,,,0.119,
1fa128de-eb10-4d68-9739-fbaa0a6dce6f,2026-04-01 15:18:40,sensor,lighting_071,lighting,B18,13,circuit_fault,1,31.01,74.21,,
ec1fd02b-1adf-4a22-9ab7-307c1d40dfa2,2026-04-01 15:18:47,camera,cam_176,camera,B13,5,climbing_detected,2,,,0.318,
c5218c5c-6078-4083-a86f-e44dcf9c909f,2026-04-01 15:18:58,sensor,lighting_075,lighting,B14,19,lamp_failure,2,69.65,87.99,,
bfd6a40d-25b3-4b10-8504-6a7908f158f5,2026-04-01 15:19:02,camera,cam_122,camera,B9,1,smoke_detected,4,,,0.707,
24ee9615-16c1-4d2a-94a4-bf80f9762aaa,2026-04-01 15:19:12,camera,cam_043,camera,B1,0,fall_detected,3,,,0.461,
a0f8d630-a694-4180-bf06-fd4e17a5e36e,2026-04-01 15:19:29,camera,cam_153,camera,B13,0,ev_illegal_parking,2,,,0.666,
cf88066d-8248-4ae3-ad80-f08f29f5a001,2026-04-01 15:19:31,sensor,hvac_035,hvac,B5,10,compressor_alarm,3,31.81,72.32,,
dc3db1fc-0360-477c-8b82-d8c6732f29aa,2026-04-01 15:19:36,sensor,elevator_007,elevator,B10,2,overspeed,2,94.06,62.35,,
6723d135-f2e5-4b61-9ba3-3ac1929675dd,2026-04-01 15:19:48,camera,cam_041,camera,B1,-2,smoke_detected,4,,,0.042,
76584929-3768-4ac3-aa7c-0b2ad3cd6867,2026-04-01 15:19:56,sensor,lighting_010,lighting,B19,6,lamp_failure,5,84.34,55.1,,
df613bbf-fcab-4bdb-a460-bcaa556a69d3,2026-04-01 15:20:16,camera,cam_093,camera,B20,5,fire_detected,4,,,0.508,
b15e8d3e-27ab-4191-b6d3-028032335cf7,2026-04-01 15:20:24,sensor,door_sensor_035,door_sensor,B11,1,forced_open,3,11.14,76.69,,
045d6197-bf9c-43f0-b20f-055e4cc177a7,2026-04-01 15:20:30,camera,cam_152,camera,B8,-2,fire_detected,4,,,0.419,
b07e9138-9b4a-418d-9ca8-e13d6a26e98d,2026-04-01 15:20:39,camera,cam_125,camera,B2,-1,ev_illegal_parking,2,,,0.444,
3e7ae7b0-f580-40ff-b9a5-f69a7f0dc75a,2026-04-01 15:20:41,camera,cam_122,camera,B9,1,people_gathering,2,,,0.591,
0fb543b7-5834-4091-85fe-fc44cf7e65d6,2026-04-01 15:20:44,sensor,elevator_032,elevator,B19,0,overspeed,4,14.54,77.35,,
f45b22ef-81a1-405a-844f-827a0cd9cd3f,2026-04-01 15:20:56,sensor,lighting_002,lighting,B10,12,lamp_failure,3,11.62,53.48,,
7a5acaae-a88c-4da9-aef4-a9c7a451fc34,2026-04-01 15:21:11,sensor,hvac_023,hvac,B8,7,water_temp_high,3,7.76,83.09,,
dcc491e2-c21c-43c6-86cb-9fddbee22df1,2026-04-01 15:22:03,camera,cam_121,camera,B8,5,fall_detected,3,,,0.596,
34ae8ab3-2fad-4cae-ae30-d9d4f340f5de,2026-04-01 15:22:14,camera,cam_043,camera,B1,0,stain_detected,3,,,0.256,
80471d00-37c2-44d1-a327-4d935893379c,2026-04-01 15:22:40,sensor,pump_008,pump,B20,-1,temperature_high,3,93.38,78.94,,
97302ec8-9ec6-4e63-aeb0-6b201a31571f,2026-04-01 15:22:47,sensor,hvac_020,hvac,B10,8,water_temp_high,3,68.9,71.15,,
8c176453-25da-462b-bec9-bd5850efb801,2026-04-01 15:23:55,camera,cam_052,camera,B11,4,fall_detected,2,,,0.27,
13d3df1f-c8f6-49de-878f-f80610a14c82,2026-04-01 15:24:22,camera,cam_136,camera,B7,5,fire_detected,4,,,0.569,
25be9348-672e-425f-9493-2268ef7cb49b,2026-04-01 15:24:24,sensor,water_leak_014,water_leak,B19,-2,leak_detected,2,2.72,63.76,,
0bdf8cf2-023c-47cc-a754-10697600bdce,2026-04-01 15:24:37,sensor,fire_pressure_013,fire_pressure,B8,20,pressure_low,2,30.21,87.93,,
ccc68d76-320f-4051-8ad6-ba0baba45997,2026-04-01 15:25:04,sensor,pump_000,pump,B9,9,vibration,4,69.11,72.33,,
64d42137-bc48-4146-867c-352c3fdba2be,2026-04-01 15:25:15,camera,cam_005,camera,B2,-1,climbing_detected,2,,,0.305,
1205ef99-e5e2-4110-9d60-a25dd06165b0,2026-04-01 15:25:28,camera,cam_036,camera,B4,0,fall_detected,2,,,0.308,
0bbf3ac1-d89e-4542-ab7a-2f6eb7626f6c,2026-04-01 15:25:31,sensor,lighting_006,lighting,B15,19,lamp_failure,4,66.67,75.44,,
a3138cf4-0a75-47cd-9c46-1008b532f95b,2026-04-01 15:25:31,camera,cam_196,camera,B1,-2,people_gathering,2,,,0.431,
b842bf1f-8b7e-49d1-8839-82b5f25afd23,2026-04-01 15:25:32,camera,cam_043,camera,B1,0,fire_detected,4,,,0.62,
1ef7fee0-ee68-4763-a97a-378c55fb5aaf,2026-04-01 15:25:40,camera,cam_193,camera,B3,1,fall_detected,1,,,0.545,
69992ad8-349d-497b-b7c6-853869f43d53,2026-04-01 15:25:49,sensor,door_sensor_006,door_sensor,B6,17,forced_open,3,6.34,70.39,,
2aa6fff5-ba90-419a-9e10-fb2aa3c29554,2026-04-01 15:25:54,camera,cam_036,camera,B4,0,ev_illegal_parking,1,,,0.419,
453148d3-8e9a-4bff-b92b-8201d4c6a377,2026-04-01 15:25:56,camera,cam_117,camera,B18,0,people_gathering,3,,,0.495,
fa75afe4-eef1-4f2e-8c03-40bb32522445,2026-04-01 15:26:19,camera,cam_108,camera,B18,0,stain_detected,2,,,0.308,
b16ee088-c83b-49ed-bfc2-6f1dc372938f,2026-04-01 15:26:00,camera,cam_108,camera,B18,0,stain_detected,2,,,0.405,
ec18f649-134b-49f6-b01b-757d41055b00,2026-04-01 15:26:25,sensor,hvac_011,hvac,B12,6,filter_clog,3,60.81,66.41,,
1c5351c1-310c-4029-bf2c-294b3a8be85b,2026-04-01 15:26:26,camera,cam_108,camera,B18,0,stain_detected,2,,,0.512,
64f80be0-edb8-4139-b02a-4b092d962a47,2026-04-01 15:26:29,sensor,hvac_043,hvac,B6,16,compressor_alarm,3,52.5,75.52,,
3069290d-5a76-4d44-b4cc-465fe0da69c1,2026-04-01 15:27:03,camera,cam_108,camera,B18,0,stain_detected,2,,,0.527,
487b88c7-8470-4267-8e65-51bc665ec2da,2026-04-01 15:27:10,camera,cam_108,camera,B18,0,stain_detected,2,,,0.331,
84b51245-695c-4241-a5ee-90c01d5e02c8,2026-04-01 15:27:16,camera,cam_108,camera,B18,0,stain_detected,2,,,0.369,
940e846e-c915-4c18-8012-d5c03aca452e,2026-04-01 15:28:12,sensor,water_leak_009,water_leak,B4,9,leak_detected,4,4.83,66.17,,
9287b220-9482-47ae-a040-a0e73da7299d,2026-04-01 15:27:30,camera,cam_108,camera,B18,0,stain_detected,2,,,0.394,
247fe32f-6f19-4bc4-9d14-30519e9c9259,2026-04-01 15:28:18,sensor,door_sensor_009,door_sensor,B2,16,forced_open,4,46.16,88.12,,
ce8b2024-1391-48bd-a214-4296d6fd8dc8,2026-04-01 15:28:31,camera,cam_122,camera,B9,1,stain_detected,1,,,0.341,
02cffa0b-51a4-4dcd-90f7-de6477f2cf09,2026-04-01 15:28:38,sensor,co_sensor_002,co_sensor,B16,20,sensor_fault,3,22.94,80.94,,
0c1f7ca7-2471-4c87-a5cc-9c2c03f7a929,2026-04-01 15:28:42,camera,cam_108,camera,B18,0,stain_detected,2,,,0.526,
ee1cbfec-5e11-416e-8a5b-1e9fd64c5d5d,2026-04-01 15:28:47,camera,cam_113,camera,B19,0,fall_detected,3,,,0.518,
3e40a11a-8dee-4e39-89f3-f13ee80d1728,2026-04-01 15:28:51,camera,cam_108,camera,B18,0,stain_detected,2,,,0.315,
e10c5a88-ddc3-4989-bb2f-a6d04c1c7fff,2026-04-01 15:28:59,camera,cam_053,camera,B9,1,climbing_detected,2,,,0.027,
1a39b518-a51b-4e43-ab02-4cab876733d9,2026-04-01 15:29:00,sensor,lighting_045,lighting,B7,14,circuit_fault,3,28.79,65.06,,
219eeb92-f19d-4cef-b64f-891135d76775,2026-04-01 15:29:06,camera,cam_087,camera,B19,1,fall_detected,2,,,0.238,
a949f75b-84ea-4c3f-a35d-06d26edd29bb,2026-04-01 15:29:22,sensor,door_sensor_039,door_sensor,B18,15,open_too_long,3,12.18,66.44,,
291dc690-6c7e-4c29-8344-d7da94d84a93,2026-04-01 15:29:29,sensor,water_leak_028,water_leak,B18,2,leak_detected,3,97.32,64.46,,
05139128-0dae-4943-bfc7-1e384996f7d3,2026-04-01 15:29:47,sensor,hvac_017,hvac,B19,16,water_temp_high,3,48.64,57.83,,
f0afe54f-3d19-4890-8d94-49377c4032ef,2026-04-01 15:29:50,camera,cam_108,camera,B18,0,stain_detected,2,,,0.336,
5071c96e-4426-4676-8f04-fc15cf8ea803,2026-04-01 15:29:52,camera,cam_108,camera,B18,0,stain_detected,2,,,0.313,
44c9654b-1465-4b15-84c0-2d02c5e3e471,2026-04-01 15:30:14,sensor,water_leak_022,water_leak,B6,10,leak_detected,5,74.18,70.04,,
737eecef-1dce-4ae6-a061-ddef0e03f2db,2026-04-01 15:30:29,sensor,elevator_019,elevator,B18,-1,door_fault,4,84.6,61.51,,
8b90a853-a2b1-4e32-87a7-6aa09f5e0f48,2026-04-01 15:31:05,sensor,hvac_051,hvac,B20,1,filter_clog,2,15.49,56.14,,
58a4d53e-fbf4-48c7-8ca2-a44dda039358,2026-04-01 15:31:21,camera,cam_180,camera,B2,5,fire_detected,4,,,0.48,
3da760e3-6bf5-4f40-82bb-8474addf616e,2026-04-01 15:31:54,camera,cam_000,camera,B10,4,stain_detected,2,,,0.123,
13207aed-3a97-4e73-bba6-8c1b33c08390,2026-04-01 15:32:12,camera,cam_110,camera,B7,5,object_left,1,,,0.283,
f377586d-f04a-4f22-a7b1-0ef64dd3af0b,2026-04-01 15:33:07,camera,cam_091,camera,B18,0,climbing_detected,2,,,0.554,
1cabae7a-be52-489f-8ece-d9d8869a786c,2026-04-01 15:33:14,sensor,hvac_035,hvac,B5,10,water_temp_high,4,48.56,60.17,,
acf2d76e-ab89-47ce-b5de-b9df7dd28fc8,2026-04-01 15:33:24,sensor,hvac_035,hvac,B5,10,filter_clog,5,36.97,58.8,,
98e6d5f7-75da-484f-b4b9-76f27c0b4b73,2026-04-01 15:33:28,sensor,water_leak_009,water_leak,B4,9,leak_detected,4,72.16,87.88,,
53e3d999-2afa-40cb-8745-8773216f1f6a,2026-04-01 15:33:32,camera,cam_145,camera,B7,5,people_gathering,2,,,0.596,
18fe9d14-a283-45d2-8d71-b950f9df3b3d,2026-04-01 15:33:32,sensor,elevator_029,elevator,B5,14,stuck,3,85.27,57.0,,
6f2b9fe0-a6ce-4617-9122-923b6a288a70,2026-04-01 15:34:07,sensor,elevator_031,elevator,B1,16,maintenance_required,3,5.37,70.54,,
72e36f77-daea-4e87-9734-be6fa2e03f5d,2026-04-01 15:34:12,sensor,fire_pressure_016,fire_pressure,B5,11,pressure_high,3,78.15,81.15,,
35f0f192-4cbf-463e-9087-bac7ba7f0599,2026-04-01 15:34:33,sensor,hvac_019,hvac,B6,6,filter_clog,5,63.51,56.88,,
de407338-0167-4fdb-910b-3f4373591361,2026-04-01 15:34:45,sensor,hvac_046,hvac,B15,18,filter_clog,5,52.1,56.81,,
c4b7fb77-5343-4a22-bb74-7871d3d6a6b2,2026-04-01 15:34:53,sensor,hvac_010,hvac,B19,-1,filter_clog,5,23.52,55.55,,
8f6ff17a-949c-475f-a1de-4ae60fde26ae,2026-04-01 15:35:00,camera,cam_093,camera,B20,5,ev_illegal_parking,2,,,0.24,
184f283d-c8b7-4896-a694-70be7accdec4,2026-04-01 15:36:13,camera,cam_019,camera,B1,-2,smoke_detected,4,,,0.229,
c6b66f46-dda9-45ee-9dc6-9e4863a6e135,2026-04-01 15:36:22,sensor,hvac_009,hvac,B8,14,filter_clog,3,79.15,84.51,,
8f77d304-efa0-47d0-b87a-8af284c7fe16,2026-04-01 15:36:33,camera,cam_060,camera,B19,3,climbing_detected,2,,,0.404,
2f0ea6ff-384e-4318-a25b-44f4e5fed409,2026-04-01 15:36:45,sensor,water_leak_000,water_leak,B6,4,leak_detected,3,49.29,63.32,,
9d2abe5f-1297-4d48-9ca0-53e4ad7f0720,2026-04-01 15:36:58,sensor,hvac_002,hvac,B7,7,compressor_alarm,4,99.85,56.56,,
62de7af0-249f-4d90-bdee-d99ca36cec80,2026-04-01 15:37:00,camera,cam_057,camera,B3,2,fall_detected,2,,,0.193,
4b6f79d2-4fbd-486d-89da-63b911baf683,2026-04-01 15:37:13,camera,cam_149,camera,B20,2,ev_illegal_parking,1,,,0.663,
dbd3dc28-e07c-4e6e-bd6d-e47509a4f9fa,2026-04-01 15:37:58,sensor,water_leak_023,water_leak,B1,19,leak_detected,3,1.63,89.96,,
6fa5ac5b-8525-439a-9b4e-10c1b368abd9,2026-04-01 15:38:49,camera,cam_181,camera,B14,0,stain_detected,2,,,0.203,
9dbdc8b3-0885-4265-bc18-624f491c5e23,2026-04-01 15:38:37,camera,cam_065,camera,B13,-1,smoke_detected,4,,,0.759,
648d6d30-6f5a-4624-b339-02d601d53623,2026-04-01 15:38:57,sensor,door_sensor_033,door_sensor,B10,7,open_too_long,3,28.23,87.91,,
c21040bf-5bf7-4356-87b6-60783fe5809e,2026-04-01 15:39:07,camera,cam_022,camera,B16,4,smoke_detected,4,,,0.402,
0b3c3d6c-9244-4ee3-bef4-8ac701fff09a,2026-04-01 15:39:54,camera,cam_095,camera,B18,-1,fire_detected,4,,,0.507,
94d032ca-fdba-46c9-a400-bf31efe9a6fe,2026-04-01 15:40:09,sensor,elevator_034,elevator,B5,15,maintenance_required,3,85.62,67.28,,
